timestep,person1_id,person2_id,location_id,location_type,contact_duration,person1_infectious,person2_infectious,person1_masked,person2_masked,both_masked,age_diff,same_household
60,67,111,2,facility,1,False,False,False,False,False,13,False
60,67,130,2,facility,1,False,False,False,False,False,44,False
60,67,85,2,facility,1,False,False,False,False,False,37,False
60,111,130,2,facility,1,False,False,False,False,False,57,False
60,111,85,2,facility,1,False,False,False,False,False,50,False
60,130,85,2,facility,1,False,False,False,False,False,7,False
60,108,21,4,facility,1,False,False,False,False,False,18,False
60,137,33,10,facility,1,False,False,False,False,False,7,False
60,137,84,10,facility,1,False,False,False,False,False,25,False
60,137,4,10,facility,1,False,False,False,False,False,28,False
60,137,149,10,facility,1,False,False,False,False,False,36,False
60,137,64,10,facility,1,False,False,False,False,False,35,False
60,33,84,10,facility,1,False,False,False,False,False,32,False
60,33,4,10,facility,1,False,False,False,False,False,35,False
60,33,149,10,facility,1,False,False,False,False,False,43,False
60,33,64,10,facility,1,False,False,False,False,False,42,False
60,84,4,10,facility,1,False,False,False,False,False,3,False
60,84,149,10,facility,1,False,False,False,False,False,11,False
60,84,64,10,facility,1,False,False,False,False,False,10,False
60,4,149,10,facility,1,False,False,False,False,False,8,False
60,4,64,10,facility,1,False,False,False,False,False,7,False
60,149,64,10,facility,1,False,False,False,False,False,1,False
60,110,49,12,facility,1,False,False,False,False,False,38,False
60,110,124,12,facility,1,False,False,False,False,False,37,False
60,110,13,12,facility,1,False,False,False,False,False,38,False
60,110,116,12,facility,1,False,False,False,False,False,37,False
60,110,107,12,facility,1,False,False,False,False,False,49,False
60,49,124,12,facility,1,False,False,False,False,False,1,False
60,49,13,12,facility,1,False,False,False,False,False,0,False
60,49,116,12,facility,1,False,False,False,False,False,1,False
60,49,107,12,facility,1,False,False,False,False,False,11,False
60,124,13,12,facility,1,False,False,False,False,False,1,False
60,124,116,12,facility,1,False,False,False,False,False,0,False
60,124,107,12,facility,1,False,False,False,False,False,12,False
60,13,116,12,facility,1,False,False,False,False,False,1,False
60,13,107,12,facility,1,False,False,False,False,False,11,False
60,116,107,12,facility,1,False,False,False,False,False,12,False
60,20,50,13,facility,1,False,False,False,False,False,2,False
60,20,27,13,facility,1,False,False,False,False,False,0,False
60,20,65,13,facility,1,False,False,False,False,False,36,False
60,20,51,13,facility,1,False,False,False,False,False,15,False
60,20,3,13,facility,1,False,False,False,False,False,6,False
60,50,27,13,facility,1,False,False,False,False,False,2,False
60,50,65,13,facility,1,False,False,False,False,False,34,False
60,50,51,13,facility,1,False,False,False,False,False,13,True
60,50,3,13,facility,1,False,False,False,False,False,4,False
60,27,65,13,facility,1,False,False,False,False,False,36,False
60,27,51,13,facility,1,False,False,False,False,False,15,False
60,27,3,13,facility,1,False,False,False,False,False,6,False
60,65,51,13,facility,1,False,False,False,False,False,21,False
60,65,3,13,facility,1,False,False,False,False,False,30,False
60,51,3,13,facility,1,False,False,False,False,False,9,False
60,55,90,14,facility,1,False,False,False,False,False,16,False
60,55,78,14,facility,1,False,False,False,False,False,40,False
60,55,96,14,facility,1,False,False,False,False,False,44,False
60,90,78,14,facility,1,False,False,False,False,False,24,False
60,90,96,14,facility,1,False,False,False,False,False,28,False
60,78,96,14,facility,1,False,False,False,False,False,4,False
60,138,156,20,facility,1,False,False,False,False,False,1,False
60,112,91,22,facility,1,False,False,False,False,False,10,False
60,133,136,25,facility,1,False,False,False,False,False,45,False
60,157,68,36,facility,1,False,False,False,False,False,3,False
60,92,175,37,facility,1,False,False,False,False,False,0,False
120,163,111,2,facility,1,False,False,False,False,False,44,False
120,163,130,2,facility,1,False,False,False,False,False,13,False
120,163,85,2,facility,1,False,False,False,False,False,6,False
120,111,130,2,facility,1,False,False,False,False,False,57,False
120,111,85,2,facility,1,False,False,False,False,False,50,False
120,130,85,2,facility,1,False,False,False,False,False,7,False
120,21,125,4,facility,1,False,False,False,False,False,0,False
120,168,32,10,facility,1,False,False,False,False,False,7,False
120,168,4,10,facility,1,False,False,False,False,False,4,False
120,168,149,10,facility,1,False,False,False,False,False,12,False
120,168,1,10,facility,1,False,False,False,False,False,7,False
120,168,148,10,facility,1,False,False,False,False,False,9,False
120,168,64,10,facility,1,False,False,False,False,False,11,False
120,168,34,10,facility,1,False,False,False,False,False,11,False
120,32,4,10,facility,1,False,False,False,False,False,3,False
120,32,149,10,facility,1,False,False,False,False,False,5,False
120,32,1,10,facility,1,False,False,False,False,False,14,False
120,32,148,10,facility,1,False,False,False,False,False,2,False
120,32,64,10,facility,1,False,False,False,False,False,4,False
120,32,34,10,facility,1,False,False,False,False,False,4,True
120,4,149,10,facility,1,False,False,False,False,False,8,False
